zip_code,zcta,county_geoid,county_label,cbsa_code,cbsa_label,state,climate_region,urbanicity,urbanicity_short,allocation_ratio,match_type,uncertainty_note,source_version,latitude,longitude
72734,72734,05007,,22220,,AR,Mixed-Humid,,,0.9976,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
51646,51646,19173,,,,IA,Cold & Very Cold,,,0.9976,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
43811,43811,39031,,18740,,OH,Cold & Very Cold,,,0.9976,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
54956,54956,55139,,36780,,WI,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
42276,42276,21141,,,,KY,Mixed-Humid,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
79758,79758,48135,,36220,,TX,Hot-Humid,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
43443,43443,39173,,45780,,OH,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
68901,68901,31001,,25580,,NE,Cold & Very Cold,,,0.9988,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
87026,87026,35061,,10740,,NM,Hot-Dry & Mixed Dry,,,0.9976,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
60450,60450,17063,,16980,,IL,Cold & Very Cold,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
84722,84722,49053,,41100,,UT,Cold & Very Cold,,,0.9976,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
50211,50211,19181,,19780,,IA,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
19150,19150,42101,,37980,,PA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
03608,03608,33005,,28300,,NH,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
76055,76055,48217,,,,TX,Hot-Humid,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
50588,50588,19021,,44740,,IA,Cold & Very Cold,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
46917,46917,18015,,29200,,IN,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
67642,67642,20065,,,,KS,Mixed-Humid,,,0.997,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23464,23464,51810,,47260,,VA,Mixed-Humid,,,0.9985,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
65201,65201,29019,,17860,,MO,Mixed-Humid,,,0.9989,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
56308,56308,27041,,10820,,MN,Cold & Very Cold,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
49345,49345,26081,,24340,,MI,Cold & Very Cold,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
39083,39083,28029,,27140,,MS,Hot-Humid,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
78380,78380,48355,,18580,,TX,Hot-Humid,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
18466,18466,42089,,20700,,PA,Mixed-Humid,,,0.9976,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
55960,55960,27109,,40340,,MN,Cold & Very Cold,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
83241,83241,16029,,,,ID,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
41056,41056,21161,,,,KY,Mixed-Humid,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
54656,54656,55081,,43890,,WI,Cold & Very Cold,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
28075,28075,37025,,16740,,NC,Mixed-Humid,,,0.9999,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
28792,28792,37089,,11700,,NC,Mixed-Humid,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
06410,06410,09140,,,,CT,Cold & Very Cold,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23350,23350,51131,,,,VA,Mixed-Humid,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
43844,43844,39031,,18740,,OH,Cold & Very Cold,,,0.9975,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
73554,73554,40055,,,,OK,Mixed-Humid,,,0.9971,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
24340,24340,51191,,28700,,VA,Mixed-Humid,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
15642,15642,42129,,38300,,PA,Mixed-Humid,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
68739,68739,31027,,,,NE,Cold & Very Cold,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
82225,82225,56027,,,,WY,Cold & Very Cold,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
30122,30122,13097,,12060,,GA,Hot-Humid,,,0.9978,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
98901,98901,53077,,49420,,WA,Marine,,,0.997,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
75672,75672,48203,,30980,,TX,Hot-Humid,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81089,81089,08055,,,,CO,Cold & Very Cold,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
50461,50461,19131,,,,IA,Cold & Very Cold,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
66549,66549,20149,,31740,,KS,Mixed-Humid,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
57016,57016,46079,,,,SD,Cold & Very Cold,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
36207,36207,01015,,11500,,AL,Hot-Humid,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
13060,13060,36067,,45060,,NY,Cold & Very Cold,,,0.9973,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
80116,80116,08035,,19740,,CO,Cold & Very Cold,,,0.9977,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
34484,34484,12119,,48680,,FL,Hot-Humid,,,0.9972,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
50216,50216,19077,,19780,,IA,Cold & Very Cold,,,0.9974,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
